ID_0,Country,ID_1,State,ID_2,LGA,ID_3,Ward,WARD_ID,WIKIDATA,MS_FB_PARE,MS_FB
164,Nigeria,2019,Anambra,23393,Idemili North,1,Abacha,23393_1,Q59815050,country:ng/state:an/lga:23393,country:ng/state:an/lga:23393/ward:1
164,Nigeria,2019,Anambra,23393,Idemili North,3,Eziowelle,23393_3,Q59815051,country:ng/state:an/lga:23393,country:ng/state:an/lga:23393/ward:3
164,Nigeria,2019,Anambra,23393,Idemili North,2,Abatete,23393_2,Q59815052,country:ng/state:an/lga:23393,country:ng/state:an/lga:23393/ward:2
164,Nigeria,2019,Anambra,23393,Idemili North,4,Ideani,23393_4,Q59815054,country:ng/state:an/lga:23393,country:ng/state:an/lga:23393/ward:4
164,Nigeria,2019,Anambra,23393,Idemili North,11,Uke,23393_11,Q59815055,country:ng/state:an/lga:23393,country:ng/state:an/lga:23393/ward:11
164,Nigeria,2019,Anambra,23393,Idemili North,12,Umuoji,23393_12,Q59815057,country:ng/state:an/lga:23393,country:ng/state:an/lga:23393/ward:12
164,Nigeria,2019,Anambra,23393,Idemili North,7,Obosi,23393_7,Q59815058,country:ng/state:an/lga:23393,country:ng/state:an/lga:23393/ward:7
164,Nigeria,2019,Anambra,23393,Idemili North,6,Nkpor  II,23393_6,Q59815059,country:ng/state:an/lga:23393,country:ng/state:an/lga:23393/ward:6
164,Nigeria,2019,Anambra,23393,Idemili North,5,Nkpor  I,23393_5,Q59815060,country:ng/state:an/lga:23393,country:ng/state:an/lga:23393/ward:5
164,Nigeria,2019,Anambra,23393,Idemili North,8,Ogidi  I,23393_8,Q59815064,country:ng/state:an/lga:23393,country:ng/state:an/lga:23393/ward:8
164,Nigeria,2019,Anambra,23393,Idemili North,9,Ogidi  II,23393_9,Q59815065,country:ng/state:an/lga:23393,country:ng/state:an/lga:23393/ward:9
164,Nigeria,2019,Anambra,23395,Ihiala,3,Amorka,23395_3,Q59815066,country:ng/state:an/lga:23395,country:ng/state:an/lga:23395/ward:3
164,Nigeria,2019,Anambra,23395,Ihiala,17,Uli  III,23395_17,Q59815067,country:ng/state:an/lga:23395,country:ng/state:an/lga:23395/ward:17
164,Nigeria,2019,Anambra,23395,Ihiala,16,Uli  II,23395_16,Q59815068,country:ng/state:an/lga:23395,country:ng/state:an/lga:23395/ward:16
164,Nigeria,2019,Anambra,23395,Ihiala,15,Uli  I,23395_15,Q59815069,country:ng/state:an/lga:23395,country:ng/state:an/lga:23395/ward:15
164,Nigeria,2019,Anambra,23395,Ihiala,6,Isseke,23395_6,Q59815070,country:ng/state:an/lga:23395,country:ng/state:an/lga:23395/ward:6
164,Nigeria,2019,Anambra,23395,Ihiala,14,Ubuluisiuzor,23395_14,Q59815071,country:ng/state:an/lga:23395,country:ng/state:an/lga:23395/ward:14
164,Nigeria,2019,Anambra,23395,Ihiala,13,Orsumoghu,23395_13,Q59815072,country:ng/state:an/lga:23395,country:ng/state:an/lga:23395/ward:13
164,Nigeria,2019,Anambra,23395,Ihiala,18,Lilu,23395_18,Q59815077,country:ng/state:an/lga:23395,country:ng/state:an/lga:23395/ward:18
164,Nigeria,2019,Anambra,23395,Ihiala,4,Azia,23395_4,Q59815078,country:ng/state:an/lga:23395,country:ng/state:an/lga:23395/ward:4
164,Nigeria,2019,Anambra,23395,Ihiala,20,Mbosi,23395_20,Q59815079,country:ng/state:an/lga:23395,country:ng/state:an/lga:23395/ward:20
164,Nigeria,2019,Anambra,23395,Ihiala,10,Okija  III,23395_10,Q59815080,country:ng/state:an/lga:23395,country:ng/state:an/lga:23395/ward:10
164,Nigeria,2019,Anambra,23395,Ihiala,8,Okija  I,23395_8,Q59815081,country:ng/state:an/lga:23395,country:ng/state:an/lga:23395/ward:8
164,Nigeria,2019,Anambra,23395,Ihiala,11,Okija  IV,23395_11,Q59815082,country:ng/state:an/lga:23395,country:ng/state:an/lga:23395/ward:11
164,Nigeria,2019,Anambra,23395,Ihiala,12,Okija  V,23395_12,Q59815083,country:ng/state:an/lga:23395,country:ng/state:an/lga:23395/ward:12
164,Nigeria,2019,Anambra,23395,Ihiala,7,Ogbolo,23395_7,Q59815084,country:ng/state:an/lga:23395,country:ng/state:an/lga:23395/ward:7
164,Nigeria,2019,Anambra,23395,Ihiala,5,Ihite,23395_5,Q59815085,country:ng/state:an/lga:23395,country:ng/state:an/lga:23395/ward:5
164,Nigeria,2019,Anambra,23395,Ihiala,2,Amamu  II,23395_2,Q59815087,country:ng/state:an/lga:23395,country:ng/state:an/lga:23395/ward:2
164,Nigeria,2019,Anambra,23395,Ihiala,1,Amamu  I,23395_1,Q59815088,country:ng/state:an/lga:23395,country:ng/state:an/lga:23395/ward:1
164,Nigeria,2019,Anambra,23395,Ihiala,19,Uzoakwa,23395_19,Q59815089,country:ng/state:an/lga:23395,country:ng/state:an/lga:23395/ward:19
164,Nigeria,2019,Anambra,23395,Ihiala,9,Okija  II,23395_9,Q59815090,country:ng/state:an/lga:23395,country:ng/state:an/lga:23395/ward:9
164,Nigeria,2020,Bauchi,23405,Alkaleri,9,Futuk,23405_9,Q59815091,country:ng/state:ba/lga:23405,country:ng/state:ba/lga:23405/ward:9
164,Nigeria,2020,Bauchi,23405,Alkaleri,10,Yalo,23405_10,Q59815093,country:ng/state:ba/lga:23405,country:ng/state:ba/lga:23405/ward:10
164,Nigeria,2020,Bauchi,23405,Alkaleri,11,Gwana / Mansur,23405_11,Q59815094,country:ng/state:ba/lga:23405,country:ng/state:ba/lga:23405/ward:11
164,Nigeria,2020,Bauchi,23405,Alkaleri,5,Maimadi,23405_5,Q59815095,country:ng/state:ba/lga:23405,country:ng/state:ba/lga:23405/ward:5
164,Nigeria,2020,Bauchi,23405,Alkaleri,8,Yuli/ Lim,23405_8,Q59815096,country:ng/state:ba/lga:23405,country:ng/state:ba/lga:23405/ward:8
164,Nigeria,2020,Bauchi,23405,Alkaleri,2,Pali,23405_2,Q59815097,country:ng/state:ba/lga:23405,country:ng/state:ba/lga:23405/ward:2
164,Nigeria,2020,Bauchi,23405,Alkaleri,7,Birin/ Gigara/ Yankari,23405_7,Q59815098,country:ng/state:ba/lga:23405,country:ng/state:ba/lga:23405/ward:7
164,Nigeria,2020,Bauchi,23405,Alkaleri,1,Alkaleri,23405_1,Q59815099,country:ng/state:ba/lga:23405,country:ng/state:ba/lga:23405/ward:1
164,Nigeria,2020,Bauchi,23405,Alkaleri,4,Gwaram,23405_4,Q59815100,country:ng/state:ba/lga:23405,country:ng/state:ba/lga:23405/ward:4
164,Nigeria,2020,Bauchi,23405,Alkaleri,3,Gar,23405_3,Q59815101,country:ng/state:ba/lga:23405,country:ng/state:ba/lga:23405/ward:3
164,Nigeria,2020,Bauchi,23405,Alkaleri,6,Dan kungibar,23405_6,Q59815103,country:ng/state:ba/lga:23405,country:ng/state:ba/lga:23405/ward:6
164,Nigeria,2020,Bauchi,23406,Bauchi,5,Mun/Munsal,23406_5,Q59815104,country:ng/state:ba/lga:23406,country:ng/state:ba/lga:23406/ward:5
164,Nigeria,2020,Bauchi,23406,Bauchi,6,Dandango/Yamrat,23406_6,Q59815105,country:ng/state:ba/lga:23406,country:ng/state:ba/lga:23406/ward:6
164,Nigeria,2020,Bauchi,23406,Bauchi,4,Zungur/Liman  Katagum,23406_4,Q59815106,country:ng/state:ba/lga:23406,country:ng/state:ba/lga:23406/ward:4
164,Nigeria,2020,Bauchi,23406,Bauchi,7,Birshi/Miri,23406_7,Q59815108,country:ng/state:ba/lga:23406,country:ng/state:ba/lga:23406/ward:7
164,Nigeria,2020,Bauchi,23406,Bauchi,8,Kundum/Durum,23406_8,Q59815109,country:ng/state:ba/lga:23406,country:ng/state:ba/lga:23406/ward:8
164,Nigeria,2020,Bauchi,23406,Bauchi,9,Kangyare/Turwun,23406_9,Q59815110,country:ng/state:ba/lga:23406,country:ng/state:ba/lga:23406/ward:9
164,Nigeria,2020,Bauchi,23406,Bauchi,10,Galambi/Gwaskwaram,23406_10,Q59815111,country:ng/state:ba/lga:23406,country:ng/state:ba/lga:23406/ward:10
164,Nigeria,2020,Bauchi,23406,Bauchi,11,Dan'iya Hardo,23406_11,Q59815112,country:ng/state:ba/lga:23406,country:ng/state:ba/lga:23406/ward:11
164,Nigeria,2020,Bauchi,23406,Bauchi,3,Makama/Sarki Baki,23406_3,Q59815113,country:ng/state:ba/lga:23406,country:ng/state:ba/lga:23406/ward:3
164,Nigeria,2020,Bauchi,23406,Bauchi,12,Dawaki,23406_12,Q55587293,country:ng/state:ba/lga:23406,country:ng/state:ba/lga:23406/ward:12
164,Nigeria,2020,Bauchi,23406,Bauchi,1,Majidadi 'A',23406_1,Q59815114,country:ng/state:ba/lga:23406,country:ng/state:ba/lga:23406/ward:1
164,Nigeria,2020,Bauchi,23406,Bauchi,2,Majidadi 'B',23406_2,Q59815115,country:ng/state:ba/lga:23406,country:ng/state:ba/lga:23406/ward:2
164,Nigeria,2020,Bauchi,23411,Gamawa,8,Tarmasuwa,23411_8,Q59815116,country:ng/state:ba/lga:23411,country:ng/state:ba/lga:23411/ward:8
164,Nigeria,2020,Bauchi,23411,Gamawa,9,Raga,23411_9,Q59815117,country:ng/state:ba/lga:23411,country:ng/state:ba/lga:23411/ward:9
164,Nigeria,2020,Bauchi,23411,Gamawa,11,Zindi,23411_11,Q59815118,country:ng/state:ba/lga:23411,country:ng/state:ba/lga:23411/ward:11
164,Nigeria,2020,Bauchi,23411,Gamawa,7,Udubo,23411_7,Q59815119,country:ng/state:ba/lga:23411,country:ng/state:ba/lga:23411/ward:7
164,Nigeria,2020,Bauchi,23411,Gamawa,10,Gadiya,23411_10,Q59815120,country:ng/state:ba/lga:23411,country:ng/state:ba/lga:23411/ward:10
164,Nigeria,2020,Bauchi,23411,Gamawa,2,Kafin  Romi,23411_2,Q59815121,country:ng/state:ba/lga:23411,country:ng/state:ba/lga:23411/ward:2
164,Nigeria,2020,Bauchi,23411,Gamawa,1,Gamawa,23411_1,Q59815122,country:ng/state:ba/lga:23411,country:ng/state:ba/lga:23411/ward:1
164,Nigeria,2020,Bauchi,23411,Gamawa,4,Kubdiya,23411_4,Q59815123,country:ng/state:ba/lga:23411,country:ng/state:ba/lga:23411/ward:4
164,Nigeria,2020,Bauchi,23411,Gamawa,5,Alagarno/Jadori,23411_5,Q59815124,country:ng/state:ba/lga:23411,country:ng/state:ba/lga:23411/ward:5
164,Nigeria,2020,Bauchi,23411,Gamawa,6,Tumbi,23411_6,Q59815125,country:ng/state:ba/lga:23411,country:ng/state:ba/lga:23411/ward:6
164,Nigeria,2020,Bauchi,23411,Gamawa,3,Gololo,23411_3,Q59815128,country:ng/state:ba/lga:23411,country:ng/state:ba/lga:23411/ward:3
164,Nigeria,2020,Bauchi,23412,Gamjuwa,1,Ganjuwa,23412_1,Q59815129,country:ng/state:ba/lga:23412,country:ng/state:ba/lga:23412/ward:1
164,Nigeria,2020,Bauchi,23412,Gamjuwa,5,Kubi East,23412_5,Q59815130,country:ng/state:ba/lga:23412,country:ng/state:ba/lga:23412/ward:5
164,Nigeria,2020,Bauchi,23412,Gamjuwa,2,Gungura,23412_2,Q59815131,country:ng/state:ba/lga:23412,country:ng/state:ba/lga:23412/ward:2
164,Nigeria,2020,Bauchi,23412,Gamjuwa,4,Kariya,23412_4,Q59815132,country:ng/state:ba/lga:23412,country:ng/state:ba/lga:23412/ward:4
164,Nigeria,2020,Bauchi,23412,Gamjuwa,3,Kafin Madaki,23412_3,Q59815134,country:ng/state:ba/lga:23412,country:ng/state:ba/lga:23412/ward:3
164,Nigeria,2020,Bauchi,23412,Gamjuwa,10,Nasarawa  South,23412_10,Q59815135,country:ng/state:ba/lga:23412,country:ng/state:ba/lga:23412/ward:10
164,Nigeria,2020,Bauchi,23412,Gamjuwa,11,Yali,23412_11,Q59815136,country:ng/state:ba/lga:23412,country:ng/state:ba/lga:23412/ward:11
164,Nigeria,2020,Bauchi,23412,Gamjuwa,8,Miya West,23412_8,Q59815137,country:ng/state:ba/lga:23412,country:ng/state:ba/lga:23412/ward:8
164,Nigeria,2020,Bauchi,23412,Gamjuwa,6,Kubi West,23412_6,Q59815139,country:ng/state:ba/lga:23412,country:ng/state:ba/lga:23412/ward:6
164,Nigeria,2020,Bauchi,23412,Gamjuwa,9,Nasarawa North,23412_9,Q59815140,country:ng/state:ba/lga:23412,country:ng/state:ba/lga:23412/ward:9
164,Nigeria,2020,Bauchi,23412,Gamjuwa,7,Miya  East,23412_7,Q59815141,country:ng/state:ba/lga:23412,country:ng/state:ba/lga:23412/ward:7
164,Nigeria,2020,Bauchi,23416,Katagum,6,Ragwam/Magonshi,23416_6,Q59815142,country:ng/state:ba/lga:23416,country:ng/state:ba/lga:23416/ward:6
164,Nigeria,2020,Bauchi,23416,Katagum,5,Buskuri,23416_5,Q55577510,country:ng/state:ba/lga:23416,country:ng/state:ba/lga:23416/ward:5
164,Nigeria,2020,Bauchi,23416,Katagum,4,Madara,23416_4,Q59815143,country:ng/state:ba/lga:23416,country:ng/state:ba/lga:23416/ward:4
164,Nigeria,2020,Bauchi,23416,Katagum,9,Bulkachuwa/Dagaro,23416_9,Q59815144,country:ng/state:ba/lga:23416,country:ng/state:ba/lga:23416/ward:9
164,Nigeria,2020,Bauchi,23416,Katagum,10,Yayu,23416_10,Q59815145,country:ng/state:ba/lga:23416,country:ng/state:ba/lga:23416/ward:10
164,Nigeria,2020,Bauchi,23416,Katagum,11,Madachi/Gangai,23416_11,Q59815146,country:ng/state:ba/lga:23416,country:ng/state:ba/lga:23416/ward:11
164,Nigeria,2020,Bauchi,23416,Katagum,8,Chinade,23416_8,Q55582308,country:ng/state:ba/lga:23416,country:ng/state:ba/lga:23416/ward:8
164,Nigeria,2020,Bauchi,23416,Katagum,7,Gambaki/Bidir,23416_7,Q59815147,country:ng/state:ba/lga:23416,country:ng/state:ba/lga:23416/ward:7
164,Nigeria,2020,Bauchi,23416,Katagum,1,Tsakuwa Kofar Gabas/ Kofar Kuka,23416_1,Q59815150,country:ng/state:ba/lga:23416,country:ng/state:ba/lga:23416/ward:1
164,Nigeria,2020,Bauchi,23416,Katagum,2,Nasarawa Bakin Kasuwa,23416_2,Q59815151,country:ng/state:ba/lga:23416,country:ng/state:ba/lga:23416/ward:2
164,Nigeria,2020,Bauchi,23416,Katagum,3,Madangala,23416_3,Q59815153,country:ng/state:ba/lga:23416,country:ng/state:ba/lga:23416/ward:3
164,Nigeria,2020,Bauchi,23418,Misau,2,Beti,23418_2,Q59815154,country:ng/state:ba/lga:23418,country:ng/state:ba/lga:23418/ward:2
164,Nigeria,2020,Bauchi,23418,Misau,1,Zadawa,23418_1,Q59815155,country:ng/state:ba/lga:23418,country:ng/state:ba/lga:23418/ward:1
164,Nigeria,2020,Bauchi,23418,Misau,3,Jarkasa,23418_3,Q59815156,country:ng/state:ba/lga:23418,country:ng/state:ba/lga:23418/ward:3
164,Nigeria,2020,Bauchi,23418,Misau,6,Tofu,23418_6,Q59815157,country:ng/state:ba/lga:23418,country:ng/state:ba/lga:23418/ward:6
164,Nigeria,2020,Bauchi,23418,Misau,9,Sirko,23418_9,Q59815158,country:ng/state:ba/lga:23418,country:ng/state:ba/lga:23418/ward:9
164,Nigeria,2020,Bauchi,23418,Misau,4,Kukadi/Gundari,23418_4,Q59815159,country:ng/state:ba/lga:23418,country:ng/state:ba/lga:23418/ward:4
164,Nigeria,2020,Bauchi,23418,Misau,7,Hardawa,23418_7,Q59815161,country:ng/state:ba/lga:23418,country:ng/state:ba/lga:23418/ward:7
164,Nigeria,2020,Bauchi,23418,Misau,10,Gwaram,23418_10,Q59815162,country:ng/state:ba/lga:23418,country:ng/state:ba/lga:23418/ward:10
164,Nigeria,2020,Bauchi,23418,Misau,5,Ajilin/Gugulin,23418_5,Q59815163,country:ng/state:ba/lga:23418,country:ng/state:ba/lga:23418/ward:5
164,Nigeria,2020,Bauchi,23418,Misau,8,Sarma/Akuyam,23418_8,Q59815164,country:ng/state:ba/lga:23418,country:ng/state:ba/lga:23418/ward:8
164,Nigeria,2020,Bauchi,23419,Ningi,10,Bashe,23419_10,Q59815165,country:ng/state:ba/lga:23419,country:ng/state:ba/lga:23419/ward:10
164,Nigeria,2020,Bauchi,23419,Ningi,8,Burra / Kyata,23419_8,Q59815166,country:ng/state:ba/lga:23419,country:ng/state:ba/lga:23419/ward:8
164,Nigeria,2020,Bauchi,23419,Ningi,11,Kurmi,23419_11,Q59815167,country:ng/state:ba/lga:23419,country:ng/state:ba/lga:23419/ward:11
164,Nigeria,2020,Bauchi,23419,Ningi,9,Sama,23419_9,Q59815168,country:ng/state:ba/lga:23419,country:ng/state:ba/lga:23419/ward:9
164,Nigeria,2020,Bauchi,23419,Ningi,5,Balma,23419_5,Q59815169,country:ng/state:ba/lga:23419,country:ng/state:ba/lga:23419/ward:5
164,Nigeria,2020,Bauchi,23419,Ningi,2,Dingis,23419_2,Q59815171,country:ng/state:ba/lga:23419,country:ng/state:ba/lga:23419/ward:2
164,Nigeria,2020,Bauchi,23419,Ningi,6,Kudu / Yamma,23419_6,Q59815172,country:ng/state:ba/lga:23419,country:ng/state:ba/lga:23419/ward:6
164,Nigeria,2020,Bauchi,23419,Ningi,4,Jangu,23419_4,Q59815173,country:ng/state:ba/lga:23419,country:ng/state:ba/lga:23419/ward:4
164,Nigeria,2020,Bauchi,23419,Ningi,1,Ningi,23419_1,Q59815174,country:ng/state:ba/lga:23419,country:ng/state:ba/lga:23419/ward:1
