ID_0,Country,ID_1,State,ID_2,LGA,ID_3,Ward,WARD_ID
164,Nigeria,2035,Kano,23724,Tundun Wada,5,Jita,23724_5
164,Nigeria,2035,Kano,23724,Tundun Wada,7,Nata'ala,23724_7
164,Nigeria,2035,Kano,23724,Tundun Wada,3,Dalawa,23724_3
164,Nigeria,2035,Kano,23724,Tundun Wada,1,Baburi,23724_1
164,Nigeria,2035,Kano,23724,Tundun Wada,2,Burumburum,23724_2
164,Nigeria,2035,Kano,23725,Ungogo,10,Yadakunya,23725_10
164,Nigeria,2035,Kano,23725,Ungogo,6,Rangaza,23725_6
164,Nigeria,2035,Kano,23725,Ungogo,11,Zango,23725_11
164,Nigeria,2035,Kano,23725,Ungogo,2,Gayawa,23725_2
164,Nigeria,2035,Kano,23725,Ungogo,7,Rijiyar Zaki,23725_7
164,Nigeria,2035,Kano,23725,Ungogo,8,Tudun Fulani,23725_8
164,Nigeria,2035,Kano,23725,Ungogo,1,Bachirawa,23725_1
164,Nigeria,2035,Kano,23725,Ungogo,3,Kadawa,23725_3
164,Nigeria,2035,Kano,23725,Ungogo,9,Ungogo,23725_9
164,Nigeria,2035,Kano,23725,Ungogo,5,Panisau,23725_5
164,Nigeria,2035,Kano,23725,Ungogo,4,Karo,23725_4
164,Nigeria,2035,Kano,23726,Warawa,12,Tangar,23726_12
164,Nigeria,2035,Kano,23726,Warawa,8,J/Galadima,23726_8
164,Nigeria,2035,Kano,23726,Warawa,11,Tamburawar Gabas,23726_11
164,Nigeria,2035,Kano,23726,Warawa,10,Madari Mata,23726_10
164,Nigeria,2035,Kano,23726,Warawa,15,'Yangizo,23726_15
164,Nigeria,2035,Kano,23726,Warawa,3,Garin Dau,23726_3
164,Nigeria,2035,Kano,23726,Warawa,13,Warawa,23726_13
164,Nigeria,2035,Kano,23726,Warawa,4,Gogel,23726_4
164,Nigeria,2035,Kano,23726,Warawa,5,Imawa,23726_5
164,Nigeria,2035,Kano,23726,Warawa,7,Jigawa,23726_7
164,Nigeria,2035,Kano,23726,Warawa,14,'Yan Dalla,23726_14
164,Nigeria,2035,Kano,23726,Warawa,1,Amarawa,23726_1
164,Nigeria,2035,Kano,23726,Warawa,9,Katarkawa,23726_9
164,Nigeria,2035,Kano,23726,Warawa,6,Jemagu,23726_6
164,Nigeria,2035,Kano,23726,Warawa,2,Danlasan,23726_2
164,Nigeria,2035,Kano,23727,Wudil,4,Darki,23727_4
164,Nigeria,2035,Kano,23727,Wudil,1,Achika,23727_1
164,Nigeria,2035,Kano,23727,Wudil,3,Dankaza,23727_3
164,Nigeria,2035,Kano,23727,Wudil,5,Indabo,23727_5
164,Nigeria,2035,Kano,23727,Wudil,9,Utai,23727_9
164,Nigeria,2035,Kano,23727,Wudil,2,Dagumawa,23727_2
164,Nigeria,2035,Kano,23727,Wudil,8,Sabon Gari,23727_8
164,Nigeria,2035,Kano,23727,Wudil,10,Wudil,23727_10
164,Nigeria,2035,Kano,23727,Wudil,6,Kausani,23727_6
164,Nigeria,2035,Kano,23727,Wudil,7,Lajawa,23727_7
164,Nigeria,2036,Katsina,23728,Bakori,4,Dawan Musa,23728_4
164,Nigeria,2036,Katsina,23728,Bakori,7,Barde/Kwantakwaran,23728_7
164,Nigeria,2036,Katsina,23728,Bakori,5,Tsiga,23728_5
164,Nigeria,2036,Katsina,23728,Bakori,2,Bakori B,23728_2
164,Nigeria,2036,Katsina,23728,Bakori,1,Bakori A,23728_1
164,Nigeria,2036,Katsina,23728,Bakori,3,Kurami/Yankwani,23728_3
164,Nigeria,2036,Katsina,23728,Bakori,9,Kakumi,23728_9
164,Nigeria,2036,Katsina,23728,Bakori,10,Guga,23728_10
164,Nigeria,2036,Katsina,23728,Bakori,6,Kabomo,23728_6
164,Nigeria,2036,Katsina,23728,Bakori,8,Jargaba,23728_8
164,Nigeria,2036,Katsina,23728,Bakori,11,Kandarawa,23728_11
164,Nigeria,2036,Katsina,23729,Batagarawa,10,Yargamji,23729_10
164,Nigeria,2036,Katsina,23729,Batagarawa,5,Tsanni,23729_5
164,Nigeria,2036,Katsina,23729,Batagarawa,1,Batagarawa A,23729_1
164,Nigeria,2036,Katsina,23729,Batagarawa,3,Dandagoro,23729_3
164,Nigeria,2036,Katsina,23729,Batagarawa,9,Kayauki,23729_9
164,Nigeria,2036,Katsina,23729,Batagarawa,4,Ajiwa,23729_4
164,Nigeria,2036,Katsina,23729,Batagarawa,6,Jino,23729_6
164,Nigeria,2036,Katsina,23729,Batagarawa,2,Batagarawa B,23729_2
164,Nigeria,2036,Katsina,23729,Batagarawa,8,Bakiyawa,23729_8
164,Nigeria,2036,Katsina,23729,Batagarawa,7,Barawa,23729_7
164,Nigeria,2036,Katsina,23730,Batsari,5,Yauyau/Mallamawa,23730_5
164,Nigeria,2036,Katsina,23730,Batsari,9,Darini/Magaji/Abu,23730_9
164,Nigeria,2036,Katsina,23730,Batsari,8,Ruma,23730_8
164,Nigeria,2036,Katsina,23730,Batsari,2,Manawa,23730_2
164,Nigeria,2036,Katsina,23730,Batsari,3,Wagini,23730_3
164,Nigeria,2036,Katsina,23730,Batsari,11,Madogara,23730_11
164,Nigeria,2036,Katsina,23730,Batsari,1,Batsari,23730_1
164,Nigeria,2036,Katsina,23730,Batsari,6,Kandawa,23730_6
164,Nigeria,2036,Katsina,23730,Batsari,7,Dan. Alh/Yangaiya,23730_7
164,Nigeria,2036,Katsina,23730,Batsari,10,Karare,23730_10
164,Nigeria,2036,Katsina,23730,Batsari,4,Abadau/Kagara,23730_4
164,Nigeria,2036,Katsina,23731,Baure,2,Babban Mutum,23731_2
164,Nigeria,2036,Katsina,23731,Baure,3,Taramnawa/Bare,23731_3
164,Nigeria,2036,Katsina,23731,Baure,1,Yanmaulu,23731_1
164,Nigeria,2036,Katsina,23731,Baure,6,Unguwar Rai,23731_6
164,Nigeria,2036,Katsina,23731,Baure,11,Hui,23731_11
164,Nigeria,2036,Katsina,23731,Baure,8,Garki,23731_8
164,Nigeria,2036,Katsina,23731,Baure,9,Yanduna,23731_9
164,Nigeria,2036,Katsina,23731,Baure,10,Mai Bara,23731_10
164,Nigeria,2036,Katsina,23731,Baure,12,Agala,23731_12
164,Nigeria,2036,Katsina,23731,Baure,4,Muduri,23731_4
164,Nigeria,2036,Katsina,23731,Baure,5,Baure,23731_5
164,Nigeria,2036,Katsina,23731,Baure,7,Kagara/Faski,23731_7
164,Nigeria,2036,Katsina,23732,Bindawa,10,Giremawa,23732_10
164,Nigeria,2036,Katsina,23732,Bindawa,9,Yangora,23732_9
164,Nigeria,2036,Katsina,23732,Bindawa,7,Doro,23732_7
164,Nigeria,2036,Katsina,23732,Bindawa,4,Faru/Dallaji,23732_4
164,Nigeria,2036,Katsina,23732,Bindawa,5,Shibdawa,23732_5
164,Nigeria,2036,Katsina,23732,Bindawa,2,Bindawa,23732_2
164,Nigeria,2036,Katsina,23732,Bindawa,3,Tama/Daye,23732_3
164,Nigeria,2036,Katsina,23732,Bindawa,11,Gaiwa,23732_11
164,Nigeria,2036,Katsina,23732,Bindawa,1,Kamri,23732_1
164,Nigeria,2036,Katsina,23732,Bindawa,8,Baure,23732_8
164,Nigeria,2036,Katsina,23732,Bindawa,6,"Jibawa/R,Bade",23732_6
164,Nigeria,2036,Katsina,23733,Charanchi,10,Doka,23733_10
164,Nigeria,2036,Katsina,23733,Charanchi,2,Safana,23733_2
164,Nigeria,2036,Katsina,23733,Charanchi,1,Charanchi,23733_1
164,Nigeria,2036,Katsina,23733,Charanchi,9,Banye,23733_9
164,Nigeria,2036,Katsina,23733,Charanchi,8,Kuraye,23733_8
164,Nigeria,2036,Katsina,23733,Charanchi,5,Ganuwa,23733_5
164,Nigeria,2036,Katsina,23733,Charanchi,7,Koda,23733_7
164,Nigeria,2036,Katsina,23733,Charanchi,4,Majen wayya,23733_4
164,Nigeria,2036,Katsina,23733,Charanchi,3,Radda,23733_3
164,Nigeria,2036,Katsina,23733,Charanchi,6,Tsakatsa,23733_6
164,Nigeria,2036,Katsina,23736,Danmusa,5,Dan Ali,23736_5
164,Nigeria,2036,Katsina,23736,Danmusa,10,Yan-Tumaki A,23736_10
164,Nigeria,2036,Katsina,23736,Danmusa,11,Yan-Tumaki B,23736_11
164,Nigeria,2036,Katsina,23736,Danmusa,9,Dandire 'B',23736_9
164,Nigeria,2036,Katsina,23736,Danmusa,8,Dandire A,23736_8
164,Nigeria,2036,Katsina,23736,Danmusa,1,Mara,23736_1
164,Nigeria,2036,Katsina,23736,Danmusa,7,Mai Dabino B,23736_7
164,Nigeria,2036,Katsina,23736,Danmusa,6,Mai Dabino A,23736_6
164,Nigeria,2036,Katsina,23736,Danmusa,4,Dan Musa B,23736_4
164,Nigeria,2036,Katsina,23736,Danmusa,2,Dan Alkima,23736_2
164,Nigeria,2036,Katsina,23736,Danmusa,3,Dan Musa A,23736_3
164,Nigeria,2036,Katsina,23734,Dandume,5,Dandume B,23734_5
164,Nigeria,2036,Katsina,23734,Dandume,11,Magaji Wando B,23734_11
164,Nigeria,2036,Katsina,23734,Dandume,4,Dandume A,23734_4
164,Nigeria,2036,Katsina,23734,Dandume,9,Nasarawa,23734_9
164,Nigeria,2036,Katsina,23734,Dandume,8,Dantankari,23734_8
164,Nigeria,2036,Katsina,23734,Dandume,2,Mahuta B,23734_2
164,Nigeria,2036,Katsina,23734,Dandume,6,Tumburkai A,23734_6
164,Nigeria,2036,Katsina,23734,Dandume,10,Magaji Wando A,23734_10
164,Nigeria,2036,Katsina,23734,Dandume,7,Tumburkai B,23734_7
164,Nigeria,2036,Katsina,23734,Dandume,1,Mahuta A,23734_1
164,Nigeria,2036,Katsina,23734,Dandume,3,Mahuta C,23734_3
164,Nigeria,2036,Katsina,23735,Danja,1,Jiba,23735_1
164,Nigeria,2036,Katsina,23735,Danja,2,Tandama,23735_2
164,Nigeria,2036,Katsina,23735,Danja,4,Danja B,23735_4
164,Nigeria,2036,Katsina,23735,Danja,5,Tsangamawa,23735_5
164,Nigeria,2036,Katsina,23735,Danja,3,Danja A,23735_3
164,Nigeria,2036,Katsina,23735,Danja,7,Yakaji A,23735_7
164,Nigeria,2036,Katsina,23735,Danja,6,Dabai,23735_6
164,Nigeria,2036,Katsina,23735,Danja,8,Yakaji B,23735_8
164,Nigeria,2036,Katsina,23735,Danja,9,Kahutu A,23735_9
164,Nigeria,2036,Katsina,23735,Danja,10,Kahutu B,23735_10
164,Nigeria,2036,Katsina,23738,Dutsi,5,Dutsi B,23738_5
164,Nigeria,2036,Katsina,23738,Dutsi,4,Dutsi A,23738_4
164,Nigeria,2036,Katsina,23738,Dutsi,6,Yamel A,23738_6
164,Nigeria,2036,Katsina,23738,Dutsi,1,Dan Aunai,23738_1
164,Nigeria,2036,Katsina,23738,Dutsi,7,Yamel B,23738_7
164,Nigeria,2036,Katsina,23738,Dutsi,9,Sirika B,23738_9
164,Nigeria,2036,Katsina,23738,Dutsi,8,Sirika A,23738_8
164,Nigeria,2036,Katsina,23738,Dutsi,2,Ruwankaya A,23738_2
164,Nigeria,2036,Katsina,23738,Dutsi,3,Ruwankaya B,23738_3
164,Nigeria,2036,Katsina,23738,Dutsi,10,Kayawa,23738_10
164,Nigeria,2036,Katsina,23739,Dutsin-M,10,Makera,23739_10
164,Nigeria,2036,Katsina,23739,Dutsin-M,11,Dabawa,23739_11
164,Nigeria,2036,Katsina,23739,Dutsin-M,2,Dutsin-Ma B,23739_2
164,Nigeria,2036,Katsina,23739,Dutsin-M,7,Kuki B,23739_7
164,Nigeria,2036,Katsina,23739,Dutsin-M,6,Kuki A,23739_6
164,Nigeria,2036,Katsina,23739,Dutsin-M,9,Bagagadi,23739_9
164,Nigeria,2036,Katsina,23739,Dutsin-M,8,Kutawa,23739_8
164,Nigeria,2036,Katsina,23739,Dutsin-M,3,Shema,23739_3
164,Nigeria,2036,Katsina,23739,Dutsin-M,1,Dutsin-Ma A,23739_1
164,Nigeria,2036,Katsina,23739,Dutsin-M,5,Karofi B,23739_5
164,Nigeria,2036,Katsina,23739,Dutsin-M,4,Karofi A,23739_4
164,Nigeria,2036,Katsina,23740,Faskari,7,Yarmalamai,23740_7
164,Nigeria,2036,Katsina,23740,Faskari,6,Ruwan Godiya,23740_6
164,Nigeria,2036,Katsina,23740,Faskari,5,Tafoki,23740_5
164,Nigeria,2036,Katsina,23740,Faskari,3,Mairuwa,23740_3
164,Nigeria,2036,Katsina,23740,Faskari,4,Daudawa,23740_4
164,Nigeria,2036,Katsina,23740,Faskari,9,Sabonlayi/Galadima,23740_9
164,Nigeria,2036,Katsina,23740,Faskari,1,Yankara,23740_1
164,Nigeria,2036,Katsina,23740,Faskari,8,Faskari,23740_8
164,Nigeria,2036,Katsina,23740,Faskari,2,Sheme,23740_2
164,Nigeria,2036,Katsina,23740,Faskari,10,Maigora,23740_10
164,Nigeria,2036,Katsina,23741,Funtua,11,Tudun Iya,23741_11
164,Nigeria,2036,Katsina,23741,Funtua,10,Maska,23741_10
164,Nigeria,2036,Katsina,23741,Funtua,8,Goya,23741_8
164,Nigeria,2036,Katsina,23741,Funtua,9,Mai Gamji,23741_9
164,Nigeria,2036,Katsina,23741,Funtua,6,Dukke,23741_6
164,Nigeria,2036,Katsina,23741,Funtua,2,Sabon Gari,23741_2
164,Nigeria,2036,Katsina,23741,Funtua,1,Dandutse,23741_1
164,Nigeria,2036,Katsina,23741,Funtua,4,Ung Ibrahim,23741_4
164,Nigeria,2036,Katsina,23741,Funtua,5,Unguwar Musa,23741_5
164,Nigeria,2036,Katsina,23741,Funtua,3,Unguwar Rabiu,23741_3
164,Nigeria,2036,Katsina,23741,Funtua,7,Makera,23741_7
164,Nigeria,2036,Katsina,23742,Ingawa,4,Agayawa,23742_4
164,Nigeria,2036,Katsina,23742,Ingawa,2,Yandoma,23742_2
164,Nigeria,2036,Katsina,23742,Ingawa,11,Dara,23742_11
164,Nigeria,2036,Katsina,23742,Ingawa,9,Bareruwa/Ruruma,23742_9
164,Nigeria,2036,Katsina,23742,Ingawa,8,Bidore/Yaya,23742_8
164,Nigeria,2036,Katsina,23742,Ingawa,7,Manomawa/Kafi,23742_7
164,Nigeria,2036,Katsina,23742,Ingawa,6,Kurfeji/Yankaura,23742_6
164,Nigeria,2036,Katsina,23742,Ingawa,5,Jobe/Kandawa,23742_5
164,Nigeria,2036,Katsina,23742,Ingawa,10,Daunaka/B.Kwari,23742_10
164,Nigeria,2036,Katsina,23742,Ingawa,3,Ingawa,23742_3
164,Nigeria,2036,Katsina,23742,Ingawa,1,Dugul,23742_1
164,Nigeria,2036,Katsina,23743,Jibia,11,Kusa,23743_11
164,Nigeria,2036,Katsina,23743,Jibia,10,Riko,23743_10
164,Nigeria,2036,Katsina,23743,Jibia,9,Gangara,23743_9
164,Nigeria,2036,Katsina,23743,Jibia,5,Mazanya/Magama,23743_5
164,Nigeria,2036,Katsina,23743,Jibia,4,Jibia B,23743_4
164,Nigeria,2036,Katsina,23743,Jibia,3,Jibia A,23743_3
164,Nigeria,2036,Katsina,23743,Jibia,1,Farfaru,23743_1
164,Nigeria,2036,Katsina,23743,Jibia,7,Faru,23743_7
164,Nigeria,2036,Katsina,23743,Jibia,6,G/Baure/Mallamawa,23743_6
164,Nigeria,2036,Katsina,23743,Jibia,8,Bugaje,23743_8
164,Nigeria,2036,Katsina,23743,Jibia,2,Yangaiya,23743_2
164,Nigeria,2036,Katsina,23744,Kafur,7,Gozaki,23744_7
164,Nigeria,2036,Katsina,23744,Kafur,2,Dutsin Kura/Kanya,23744_2
164,Nigeria,2036,Katsina,23744,Kafur,6,Sabuwar Kasa,23744_6
164,Nigeria,2036,Katsina,23744,Kafur,5,Yari bori,23744_5
164,Nigeria,2036,Katsina,23744,Kafur,4,Masari,23744_4
164,Nigeria,2036,Katsina,23744,Kafur,9,Mahuta,23744_9
164,Nigeria,2036,Katsina,23744,Kafur,3,Kafur,23744_3
164,Nigeria,2036,Katsina,23744,Kafur,1,Yartalata/Rigoji,23744_1
164,Nigeria,2036,Katsina,23744,Kafur,8,Dantutture,23744_8
164,Nigeria,2036,Katsina,23744,Kafur,10,Gamzago,23744_10
164,Nigeria,2036,Katsina,23745,Kaita,9,Dankama,23745_9
164,Nigeria,2036,Katsina,23745,Kaita,10,Matsai,23745_10
164,Nigeria,2036,Katsina,23745,Kaita,1,Yandaki,23745_1
164,Nigeria,2036,Katsina,23745,Kaita,2,Dankaba,23745_2
164,Nigeria,2036,Katsina,23745,Kaita,4,Baawa,23745_4
164,Nigeria,2036,Katsina,23745,Kaita,6,Girka,23745_6
164,Nigeria,2036,Katsina,23745,Kaita,3,Abdallawa,23745_3
164,Nigeria,2036,Katsina,23745,Kaita,8,Yanhoho,23745_8
164,Nigeria,2036,Katsina,23745,Kaita,5,Gafiya,23745_5
164,Nigeria,2036,Katsina,23745,Kaita,7,Kaita,23745_7
164,Nigeria,2036,Katsina,23746,Kankara,7,Garagi,23746_7
164,Nigeria,2036,Katsina,23746,Kankara,2,Zango/Zabaro,23746_2
164,Nigeria,2036,Katsina,23746,Kankara,9,Wawar Kaza,23746_9
164,Nigeria,2036,Katsina,23746,Kankara,3,Pauwa A&B,23746_3
164,Nigeria,2036,Katsina,23746,Kankara,10,Dan Murabu,23746_10
164,Nigeria,2036,Katsina,23746,Kankara,1,Gatakawa s/Gari/Mabai,23746_1
164,Nigeria,2036,Katsina,23746,Kankara,6,Kankara A&B,23746_6
164,Nigeria,2036,Katsina,23746,Kankara,5,Hurya,23746_5
164,Nigeria,2036,Katsina,23746,Kankara,4,Kukasheka,23746_4
164,Nigeria,2036,Katsina,23746,Kankara,8,Burdugau,23746_8
164,Nigeria,2036,Katsina,23746,Kankara,11,Dan'maidaki,23746_11
164,Nigeria,2036,Katsina,23747,Kankiya,5,Kunduru/Gyaza,23747_5
164,Nigeria,2036,Katsina,23747,Kankiya,3,Kafinsoli,23747_3
164,Nigeria,2036,Katsina,23747,Kankiya,7,Sukuntuni,23747_7
164,Nigeria,2036,Katsina,23747,Kankiya,6,Kafin Dangi/Fakuwa,23747_6
164,Nigeria,2036,Katsina,23747,Kankiya,1,Galadima 'A',23747_1
164,Nigeria,2036,Katsina,23747,Kankiya,4,Tafashiya/Nasarawa,23747_4
164,Nigeria,2036,Katsina,23747,Kankiya,9,Gachi,23747_9
164,Nigeria,2036,Katsina,23747,Kankiya,2,Galadima 'B',23747_2
164,Nigeria,2036,Katsina,23747,Kankiya,10,Magam/Tsa,23747_10
164,Nigeria,2036,Katsina,23747,Kankiya,8,Rimaye,23747_8
164,Nigeria,2036,Katsina,23748,Katsina (K),12,Wakili Kudu III,23748_12
164,Nigeria,2036,Katsina,23748,Katsina (K),5,Wakilin Yamma II,23748_5
164,Nigeria,2036,Katsina,23748,Katsina (K),4,Wakilin Yamma I,23748_4
164,Nigeria,2036,Katsina,23748,Katsina (K),8,Wakilin Arewa (A),23748_8
164,Nigeria,2036,Katsina,23748,Katsina (K),6,Wakilin Kudu I,23748_6
164,Nigeria,2036,Katsina,23748,Katsina (K),7,Wakilin Kudu II,23748_7
164,Nigeria,2036,Katsina,23748,Katsina (K),9,Wakilin Arewa (B),23748_9
164,Nigeria,2036,Katsina,23748,Katsina (K),10,Shinkafi 'A,23748_10
164,Nigeria,2036,Katsina,23748,Katsina (K),11,Shinkafi 'B',23748_11
164,Nigeria,2036,Katsina,23748,Katsina (K),2,Wakilin Gabas II,23748_2
164,Nigeria,2036,Katsina,23748,Katsina (K),1,Wakilin Gabas I,23748_1
164,Nigeria,2036,Katsina,23748,Katsina (K),3,Kangiwa,23748_3
164,Nigeria,2036,Katsina,23749,Kurfi,1,Tsauri 'A',23749_1
164,Nigeria,2036,Katsina,23749,Kurfi,2,Tsauri 'B',23749_2
164,Nigeria,2036,Katsina,23749,Kurfi,10,Wurma 'B',23749_10
164,Nigeria,2036,Katsina,23749,Kurfi,9,Wurma 'A',23749_9
164,Nigeria,2036,Katsina,23749,Kurfi,7,Birchi,23749_7
164,Nigeria,2036,Katsina,23749,Kurfi,5,Rawayau 'A',23749_5
164,Nigeria,2036,Katsina,23749,Kurfi,6,Rawayau 'B',23749_6
164,Nigeria,2036,Katsina,23749,Kurfi,8,Barkiyya,23749_8
164,Nigeria,2036,Katsina,23749,Kurfi,3,Kurfi 'A',23749_3
164,Nigeria,2036,Katsina,23749,Kurfi,4,Kurfi 'B',23749_4
164,Nigeria,2036,Katsina,23750,Kusada,10,Yashe 'B',23750_10
164,Nigeria,2036,Katsina,23750,Kusada,9,Yashe 'A,23750_9
164,Nigeria,2036,Katsina,23750,Kusada,6,Kofa,23750_6
164,Nigeria,2036,Katsina,23750,Kusada,2,Dudunni,23750_2
164,Nigeria,2036,Katsina,23750,Kusada,4,Mawashi,23750_4
164,Nigeria,2036,Katsina,23750,Kusada,5,Boko,23750_5
164,Nigeria,2036,Katsina,23750,Kusada,1,Kusada,23750_1
164,Nigeria,2036,Katsina,23750,Kusada,3,Kaikai,23750_3
164,Nigeria,2036,Katsina,23750,Kusada,7,Bauranya 'A',23750_7
164,Nigeria,2036,Katsina,23750,Kusada,8,Bauranya 'B',23750_8
164,Nigeria,2036,Katsina,23751,Mai'Adua,10,Koza,23751_10
164,Nigeria,2036,Katsina,23751,Mai'Adua,7,Mai Koni 'A',23751_7
164,Nigeria,2036,Katsina,23751,Mai'Adua,8,Mai Koni 'B',23751_8
164,Nigeria,2036,Katsina,23751,Mai'Adua,4,Mai'adua 'A',23751_4
164,Nigeria,2036,Katsina,23751,Mai'Adua,5,Mai'adua 'B',23751_5
164,Nigeria,2036,Katsina,23751,Mai'Adua,6,Mai'adua 'C',23751_6
164,Nigeria,2036,Katsina,23751,Mai'Adua,1,Bumbum 'a',23751_1
164,Nigeria,2036,Katsina,23751,Mai'Adua,2,Bumbum 'B',23751_2
164,Nigeria,2036,Katsina,23751,Mai'Adua,9,Natsalle,23751_9
164,Nigeria,2036,Katsina,23751,Mai'Adua,3,Danyashe,23751_3
164,Nigeria,2036,Katsina,23752,Malumfashi,5,Karfi,23752_5
164,Nigeria,2036,Katsina,23752,Malumfashi,4,Rawan Sanyi,23752_4
164,Nigeria,2036,Katsina,23752,Malumfashi,3,Yaba,23752_3
164,Nigeria,2036,Katsina,23752,Malumfashi,6,Borin Dawa,23752_6
164,Nigeria,2036,Katsina,23752,Malumfashi,2,Malum Fashi 'B',23752_2
164,Nigeria,2036,Katsina,23752,Malumfashi,1,Malum Fashi 'A',23752_1
164,Nigeria,2036,Katsina,23752,Malumfashi,12,Na-Alma,23752_12
164,Nigeria,2036,Katsina,23752,Malumfashi,11,Dayi,23752_11
164,Nigeria,2036,Katsina,23752,Malumfashi,7,Yarmama,23752_7
164,Nigeria,2036,Katsina,23752,Malumfashi,9,Dansarai,23752_9
164,Nigeria,2036,Katsina,23752,Malumfashi,10,Makaurachi,23752_10
164,Nigeria,2036,Katsina,23752,Malumfashi,8,Gorar Dansaka,23752_8
164,Nigeria,2036,Katsina,23753,Mani,9,Muduru,23753_9
164,Nigeria,2036,Katsina,23753,Mani,5,Tsagem/Takusheyi,23753_5
164,Nigeria,2036,Katsina,23753,Mani,11,Jani,23753_11
164,Nigeria,2036,Katsina,23753,Mani,8,Machika,23753_8
164,Nigeria,2036,Katsina,23753,Mani,7,Kwatta,23753_7
164,Nigeria,2036,Katsina,23753,Mani,2,Duwan/Makau,23753_2
164,Nigeria,2036,Katsina,23753,Mani,1,Bujawa/Gewayau,23753_1
164,Nigeria,2036,Katsina,23753,Mani,3,Mani,23753_3
164,Nigeria,2036,Katsina,23753,Mani,6,Hamcheta,23753_6
164,Nigeria,2036,Katsina,23753,Mani,4,Bagiwa,23753_4
164,Nigeria,2036,Katsina,23753,Mani,10,Magami,23753_10
164,Nigeria,2036,Katsina,23754,Mashi,3,S/rijiya,23754_3
164,Nigeria,2036,Katsina,23754,Mashi,4,Bamble,23754_4
164,Nigeria,2036,Katsina,23754,Mashi,11,Tamilo 'B',23754_11
164,Nigeria,2036,Katsina,23754,Mashi,8,Doguru 'B',23754_8
164,Nigeria,2036,Katsina,23754,Mashi,7,Doguru 'A',23754_7
164,Nigeria,2036,Katsina,23754,Mashi,10,Tamilo 'A',23754_10
164,Nigeria,2036,Katsina,23754,Mashi,5,Gallu,23754_5
164,Nigeria,2036,Katsina,23754,Mashi,2,Jigawa,23754_2
164,Nigeria,2036,Katsina,23754,Mashi,1,Mashi,23754_1
164,Nigeria,2036,Katsina,23754,Mashi,6,Sonkaya,23754_6
164,Nigeria,2036,Katsina,23754,Mashi,9,Karau,23754_9
164,Nigeria,2036,Katsina,23755,Matazu,7,Gwarjo,23755_7
164,Nigeria,2036,Katsina,23755,Matazu,3,Mazoji 'A',23755_3
164,Nigeria,2036,Katsina,23755,Matazu,4,Mazoji 'B',23755_4
164,Nigeria,2036,Katsina,23755,Matazu,5,Sayaya,23755_5
164,Nigeria,2036,Katsina,23755,Matazu,2,Matazu 'B',23755_2
164,Nigeria,2036,Katsina,23755,Matazu,1,Matazu 'A,23755_1
164,Nigeria,2036,Katsina,23755,Matazu,8,Karaduwa,23755_8
164,Nigeria,2036,Katsina,23755,Matazu,6,Kogari,23755_6
164,Nigeria,2036,Katsina,23755,Matazu,9,Dissi,23755_9
164,Nigeria,2036,Katsina,23755,Matazu,10,Rinjin idi,23755_10
164,Nigeria,2036,Katsina,23756,Musawa,6,Tuge,23756_6
164,Nigeria,2036,Katsina,23756,Musawa,9,Dangani,23756_9
164,Nigeria,2036,Katsina,23756,Musawa,1,Musawa,23756_1
164,Nigeria,2036,Katsina,23756,Musawa,3,Danjanku/Karachi,23756_3
164,Nigeria,2036,Katsina,23756,Musawa,7,Gingin,23756_7
164,Nigeria,2036,Katsina,23756,Musawa,10,Garu,23756_10
164,Nigeria,2036,Katsina,23756,Musawa,11,Kurkujan 'B',23756_11
164,Nigeria,2036,Katsina,23756,Musawa,2,Jikamshi,23756_2
164,Nigeria,2036,Katsina,23756,Musawa,4,Kira,23756_4
164,Nigeria,2036,Katsina,23756,Musawa,5,Yaradau/Tabanni,23756_5
164,Nigeria,2036,Katsina,23756,Musawa,8,Kurkujan 'A',23756_8
164,Nigeria,2036,Katsina,23757,Rimi,9,Makurda,23757_9
164,Nigeria,2036,Katsina,23757,Rimi,10,Masabo/Kurabau,23757_10
164,Nigeria,2036,Katsina,23757,Rimi,7,Tsagero,23757_7
164,Nigeria,2036,Katsina,23757,Rimi,2,Abukur,23757_2
164,Nigeria,2036,Katsina,23757,Rimi,1,Rimi,23757_1
164,Nigeria,2036,Katsina,23757,Rimi,8,Fardami,23757_8
164,Nigeria,2036,Katsina,23757,Rimi,3,Majengobir,23757_3
164,Nigeria,2036,Katsina,23757,Rimi,5,Kadandani,23757_5
164,Nigeria,2036,Katsina,23757,Rimi,6,Sabon Garin/Alarain,23757_6
164,Nigeria,2036,Katsina,23757,Rimi,4,Remawa/Iyatawa,23757_4
164,Nigeria,2036,Katsina,23758,Sabuwa,3,Gazari,23758_3
164,Nigeria,2036,Katsina,23758,Sabuwa,9,Rafin Iwa,23758_9
164,Nigeria,2036,Katsina,23758,Sabuwa,2,Sabuwa 'B',23758_2
164,Nigeria,2036,Katsina,23758,Sabuwa,1,Sabuwa 'A',23758_1
164,Nigeria,2036,Katsina,23758,Sabuwa,4,Maibakko,23758_4
164,Nigeria,2036,Katsina,23758,Sabuwa,6,Machika,23758_6
164,Nigeria,2036,Katsina,23758,Sabuwa,7,Dugun Mu'azu,23758_7
164,Nigeria,2036,Katsina,23758,Sabuwa,10,Sayau,23758_10
164,Nigeria,2036,Katsina,23758,Sabuwa,5,Damari,23758_5
164,Nigeria,2036,Katsina,23758,Sabuwa,8,Gamji,23758_8
